probs,count,sample
-110,0,Escherichia_coli_MINF_7C.100x.random.illumina
-109,0,Escherichia_coli_MINF_7C.100x.random.illumina
-108,0,Escherichia_coli_MINF_7C.100x.random.illumina
-107,0,Escherichia_coli_MINF_7C.100x.random.illumina
-106,0,Escherichia_coli_MINF_7C.100x.random.illumina
-105,0,Escherichia_coli_MINF_7C.100x.random.illumina
-104,0,Escherichia_coli_MINF_7C.100x.random.illumina
-103,0,Escherichia_coli_MINF_7C.100x.random.illumina
-102,0,Escherichia_coli_MINF_7C.100x.random.illumina
-101,0,Escherichia_coli_MINF_7C.100x.random.illumina
-100,0,Escherichia_coli_MINF_7C.100x.random.illumina
-99,0,Escherichia_coli_MINF_7C.100x.random.illumina
-98,0,Escherichia_coli_MINF_7C.100x.random.illumina
-97,0,Escherichia_coli_MINF_7C.100x.random.illumina
-96,0,Escherichia_coli_MINF_7C.100x.random.illumina
-95,0,Escherichia_coli_MINF_7C.100x.random.illumina
-94,0,Escherichia_coli_MINF_7C.100x.random.illumina
-93,0,Escherichia_coli_MINF_7C.100x.random.illumina
-92,0,Escherichia_coli_MINF_7C.100x.random.illumina
-91,0,Escherichia_coli_MINF_7C.100x.random.illumina
-90,0,Escherichia_coli_MINF_7C.100x.random.illumina
-89,0,Escherichia_coli_MINF_7C.100x.random.illumina
-88,0,Escherichia_coli_MINF_7C.100x.random.illumina
-87,0,Escherichia_coli_MINF_7C.100x.random.illumina
-86,0,Escherichia_coli_MINF_7C.100x.random.illumina
-85,0,Escherichia_coli_MINF_7C.100x.random.illumina
-84,0,Escherichia_coli_MINF_7C.100x.random.illumina
-83,0,Escherichia_coli_MINF_7C.100x.random.illumina
-82,0,Escherichia_coli_MINF_7C.100x.random.illumina
-81,42,Escherichia_coli_MINF_7C.100x.random.illumina
-80,33,Escherichia_coli_MINF_7C.100x.random.illumina
-79,0,Escherichia_coli_MINF_7C.100x.random.illumina
-78,0,Escherichia_coli_MINF_7C.100x.random.illumina
-77,0,Escherichia_coli_MINF_7C.100x.random.illumina
-76,3,Escherichia_coli_MINF_7C.100x.random.illumina
-75,3,Escherichia_coli_MINF_7C.100x.random.illumina
-74,105,Escherichia_coli_MINF_7C.100x.random.illumina
-73,0,Escherichia_coli_MINF_7C.100x.random.illumina
-72,0,Escherichia_coli_MINF_7C.100x.random.illumina
-71,2,Escherichia_coli_MINF_7C.100x.random.illumina
-70,1,Escherichia_coli_MINF_7C.100x.random.illumina
-69,0,Escherichia_coli_MINF_7C.100x.random.illumina
-68,7,Escherichia_coli_MINF_7C.100x.random.illumina
-67,17,Escherichia_coli_MINF_7C.100x.random.illumina
-66,10,Escherichia_coli_MINF_7C.100x.random.illumina
-65,6,Escherichia_coli_MINF_7C.100x.random.illumina
-64,18,Escherichia_coli_MINF_7C.100x.random.illumina
-63,8,Escherichia_coli_MINF_7C.100x.random.illumina
-62,56,Escherichia_coli_MINF_7C.100x.random.illumina
-61,24,Escherichia_coli_MINF_7C.100x.random.illumina
-60,45,Escherichia_coli_MINF_7C.100x.random.illumina
-59,29,Escherichia_coli_MINF_7C.100x.random.illumina
-58,18,Escherichia_coli_MINF_7C.100x.random.illumina
-57,33,Escherichia_coli_MINF_7C.100x.random.illumina
-56,19,Escherichia_coli_MINF_7C.100x.random.illumina
-55,9,Escherichia_coli_MINF_7C.100x.random.illumina
-54,10,Escherichia_coli_MINF_7C.100x.random.illumina
-53,12,Escherichia_coli_MINF_7C.100x.random.illumina
-52,47,Escherichia_coli_MINF_7C.100x.random.illumina
-51,8,Escherichia_coli_MINF_7C.100x.random.illumina
-50,1,Escherichia_coli_MINF_7C.100x.random.illumina
-49,6,Escherichia_coli_MINF_7C.100x.random.illumina
-48,5,Escherichia_coli_MINF_7C.100x.random.illumina
-47,0,Escherichia_coli_MINF_7C.100x.random.illumina
-46,2,Escherichia_coli_MINF_7C.100x.random.illumina
-45,1,Escherichia_coli_MINF_7C.100x.random.illumina
-44,2,Escherichia_coli_MINF_7C.100x.random.illumina
-43,20,Escherichia_coli_MINF_7C.100x.random.illumina
-42,29,Escherichia_coli_MINF_7C.100x.random.illumina
-41,0,Escherichia_coli_MINF_7C.100x.random.illumina
-40,43,Escherichia_coli_MINF_7C.100x.random.illumina
-39,29,Escherichia_coli_MINF_7C.100x.random.illumina
-38,26,Escherichia_coli_MINF_7C.100x.random.illumina
-37,4,Escherichia_coli_MINF_7C.100x.random.illumina
-36,37,Escherichia_coli_MINF_7C.100x.random.illumina
-35,2,Escherichia_coli_MINF_7C.100x.random.illumina
-34,24,Escherichia_coli_MINF_7C.100x.random.illumina
-33,62,Escherichia_coli_MINF_7C.100x.random.illumina
-32,34,Escherichia_coli_MINF_7C.100x.random.illumina
-31,63,Escherichia_coli_MINF_7C.100x.random.illumina
-30,23,Escherichia_coli_MINF_7C.100x.random.illumina
-29,73,Escherichia_coli_MINF_7C.100x.random.illumina
-28,163,Escherichia_coli_MINF_7C.100x.random.illumina
-27,194,Escherichia_coli_MINF_7C.100x.random.illumina
-26,62,Escherichia_coli_MINF_7C.100x.random.illumina
-25,181,Escherichia_coli_MINF_7C.100x.random.illumina
-24,41,Escherichia_coli_MINF_7C.100x.random.illumina
-23,144,Escherichia_coli_MINF_7C.100x.random.illumina
-22,151,Escherichia_coli_MINF_7C.100x.random.illumina
-21,133,Escherichia_coli_MINF_7C.100x.random.illumina
-20,325,Escherichia_coli_MINF_7C.100x.random.illumina
-19,252,Escherichia_coli_MINF_7C.100x.random.illumina
-18,455,Escherichia_coli_MINF_7C.100x.random.illumina
-17,689,Escherichia_coli_MINF_7C.100x.random.illumina
-16,837,Escherichia_coli_MINF_7C.100x.random.illumina
-15,995,Escherichia_coli_MINF_7C.100x.random.illumina
-14,885,Escherichia_coli_MINF_7C.100x.random.illumina
-13,1796,Escherichia_coli_MINF_7C.100x.random.illumina
-12,2722,Escherichia_coli_MINF_7C.100x.random.illumina
-11,2451859,Escherichia_coli_MINF_7C.100x.random.illumina
-10,81828,Escherichia_coli_MINF_7C.100x.random.illumina
-9,20927,Escherichia_coli_MINF_7C.100x.random.illumina
-8,11913,Escherichia_coli_MINF_7C.100x.random.illumina
-7,23171,Escherichia_coli_MINF_7C.100x.random.illumina
-6,99464,Escherichia_coli_MINF_7C.100x.random.illumina
-5,1120187,Escherichia_coli_MINF_7C.100x.random.illumina
-4,0,Escherichia_coli_MINF_7C.100x.random.illumina
-3,0,Escherichia_coli_MINF_7C.100x.random.illumina
-2,0,Escherichia_coli_MINF_7C.100x.random.illumina
-1,0,Escherichia_coli_MINF_7C.100x.random.illumina
-200,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-199,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-198,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-197,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-196,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-195,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-194,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-193,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-192,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-191,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-190,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-189,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-188,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-187,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-186,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-185,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-184,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-183,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-182,36,Escherichia_coli_MSB1_4E.100x.random.illumina
-181,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-180,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-179,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-178,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-177,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-176,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-175,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-174,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-173,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-172,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-171,27,Escherichia_coli_MSB1_4E.100x.random.illumina
-170,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-169,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-168,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-167,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-166,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-165,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-164,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-163,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-162,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-161,53,Escherichia_coli_MSB1_4E.100x.random.illumina
-160,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-159,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-158,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-157,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-156,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-155,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-154,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-153,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-152,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-151,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-150,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-149,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-148,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-147,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-146,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-145,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-144,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-143,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-142,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-141,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-140,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-139,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-138,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-137,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-136,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-135,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-134,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-133,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-132,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-131,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-130,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-129,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-128,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-127,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-126,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-125,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-124,33,Escherichia_coli_MSB1_4E.100x.random.illumina
-123,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-122,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-121,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-120,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-119,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-118,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-117,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-116,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-115,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-114,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-113,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-112,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-111,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-110,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-109,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-108,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-107,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-106,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-105,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-104,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-103,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-102,3,Escherichia_coli_MSB1_4E.100x.random.illumina
-101,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-100,2,Escherichia_coli_MSB1_4E.100x.random.illumina
-99,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-98,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-97,2,Escherichia_coli_MSB1_4E.100x.random.illumina
-96,2,Escherichia_coli_MSB1_4E.100x.random.illumina
-95,2,Escherichia_coli_MSB1_4E.100x.random.illumina
-94,25,Escherichia_coli_MSB1_4E.100x.random.illumina
-93,4,Escherichia_coli_MSB1_4E.100x.random.illumina
-92,2,Escherichia_coli_MSB1_4E.100x.random.illumina
-91,3,Escherichia_coli_MSB1_4E.100x.random.illumina
-90,6,Escherichia_coli_MSB1_4E.100x.random.illumina
-89,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-88,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-87,9,Escherichia_coli_MSB1_4E.100x.random.illumina
-86,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-85,3,Escherichia_coli_MSB1_4E.100x.random.illumina
-84,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-83,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-82,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-81,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-80,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-79,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-78,12,Escherichia_coli_MSB1_4E.100x.random.illumina
-77,46,Escherichia_coli_MSB1_4E.100x.random.illumina
-76,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-75,9,Escherichia_coli_MSB1_4E.100x.random.illumina
-74,10,Escherichia_coli_MSB1_4E.100x.random.illumina
-73,5,Escherichia_coli_MSB1_4E.100x.random.illumina
-72,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-71,3,Escherichia_coli_MSB1_4E.100x.random.illumina
-70,3,Escherichia_coli_MSB1_4E.100x.random.illumina
-69,3,Escherichia_coli_MSB1_4E.100x.random.illumina
-68,3,Escherichia_coli_MSB1_4E.100x.random.illumina
-67,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-66,46,Escherichia_coli_MSB1_4E.100x.random.illumina
-65,29,Escherichia_coli_MSB1_4E.100x.random.illumina
-64,18,Escherichia_coli_MSB1_4E.100x.random.illumina
-63,29,Escherichia_coli_MSB1_4E.100x.random.illumina
-62,1,Escherichia_coli_MSB1_4E.100x.random.illumina
-61,39,Escherichia_coli_MSB1_4E.100x.random.illumina
-60,46,Escherichia_coli_MSB1_4E.100x.random.illumina
-59,27,Escherichia_coli_MSB1_4E.100x.random.illumina
-58,2,Escherichia_coli_MSB1_4E.100x.random.illumina
-57,17,Escherichia_coli_MSB1_4E.100x.random.illumina
-56,7,Escherichia_coli_MSB1_4E.100x.random.illumina
-55,17,Escherichia_coli_MSB1_4E.100x.random.illumina
-54,43,Escherichia_coli_MSB1_4E.100x.random.illumina
-53,9,Escherichia_coli_MSB1_4E.100x.random.illumina
-52,21,Escherichia_coli_MSB1_4E.100x.random.illumina
-51,53,Escherichia_coli_MSB1_4E.100x.random.illumina
-50,157,Escherichia_coli_MSB1_4E.100x.random.illumina
-49,59,Escherichia_coli_MSB1_4E.100x.random.illumina
-48,20,Escherichia_coli_MSB1_4E.100x.random.illumina
-47,26,Escherichia_coli_MSB1_4E.100x.random.illumina
-46,58,Escherichia_coli_MSB1_4E.100x.random.illumina
-45,53,Escherichia_coli_MSB1_4E.100x.random.illumina
-44,92,Escherichia_coli_MSB1_4E.100x.random.illumina
-43,132,Escherichia_coli_MSB1_4E.100x.random.illumina
-42,172,Escherichia_coli_MSB1_4E.100x.random.illumina
-41,79,Escherichia_coli_MSB1_4E.100x.random.illumina
-40,116,Escherichia_coli_MSB1_4E.100x.random.illumina
-39,174,Escherichia_coli_MSB1_4E.100x.random.illumina
-38,109,Escherichia_coli_MSB1_4E.100x.random.illumina
-37,111,Escherichia_coli_MSB1_4E.100x.random.illumina
-36,132,Escherichia_coli_MSB1_4E.100x.random.illumina
-35,104,Escherichia_coli_MSB1_4E.100x.random.illumina
-34,62,Escherichia_coli_MSB1_4E.100x.random.illumina
-33,61,Escherichia_coli_MSB1_4E.100x.random.illumina
-32,58,Escherichia_coli_MSB1_4E.100x.random.illumina
-31,58,Escherichia_coli_MSB1_4E.100x.random.illumina
-30,71,Escherichia_coli_MSB1_4E.100x.random.illumina
-29,79,Escherichia_coli_MSB1_4E.100x.random.illumina
-28,90,Escherichia_coli_MSB1_4E.100x.random.illumina
-27,70,Escherichia_coli_MSB1_4E.100x.random.illumina
-26,127,Escherichia_coli_MSB1_4E.100x.random.illumina
-25,54,Escherichia_coli_MSB1_4E.100x.random.illumina
-24,29,Escherichia_coli_MSB1_4E.100x.random.illumina
-23,44,Escherichia_coli_MSB1_4E.100x.random.illumina
-22,133,Escherichia_coli_MSB1_4E.100x.random.illumina
-21,112,Escherichia_coli_MSB1_4E.100x.random.illumina
-20,152,Escherichia_coli_MSB1_4E.100x.random.illumina
-19,237,Escherichia_coli_MSB1_4E.100x.random.illumina
-18,294,Escherichia_coli_MSB1_4E.100x.random.illumina
-17,347,Escherichia_coli_MSB1_4E.100x.random.illumina
-16,326,Escherichia_coli_MSB1_4E.100x.random.illumina
-15,346,Escherichia_coli_MSB1_4E.100x.random.illumina
-14,417,Escherichia_coli_MSB1_4E.100x.random.illumina
-13,1012,Escherichia_coli_MSB1_4E.100x.random.illumina
-12,2469160,Escherichia_coli_MSB1_4E.100x.random.illumina
-11,1320,Escherichia_coli_MSB1_4E.100x.random.illumina
-10,157536,Escherichia_coli_MSB1_4E.100x.random.illumina
-9,16533,Escherichia_coli_MSB1_4E.100x.random.illumina
-8,9669,Escherichia_coli_MSB1_4E.100x.random.illumina
-7,28042,Escherichia_coli_MSB1_4E.100x.random.illumina
-6,65314,Escherichia_coli_MSB1_4E.100x.random.illumina
-5,1092200,Escherichia_coli_MSB1_4E.100x.random.illumina
-4,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-3,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-2,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-1,0,Escherichia_coli_MSB1_4E.100x.random.illumina
-200,0,Escherichia_coli_MINF_1A.100x.random.illumina
-199,0,Escherichia_coli_MINF_1A.100x.random.illumina
-198,0,Escherichia_coli_MINF_1A.100x.random.illumina
-197,0,Escherichia_coli_MINF_1A.100x.random.illumina
-196,0,Escherichia_coli_MINF_1A.100x.random.illumina
-195,0,Escherichia_coli_MINF_1A.100x.random.illumina
-194,0,Escherichia_coli_MINF_1A.100x.random.illumina
-193,0,Escherichia_coli_MINF_1A.100x.random.illumina
-192,0,Escherichia_coli_MINF_1A.100x.random.illumina
-191,0,Escherichia_coli_MINF_1A.100x.random.illumina
-190,0,Escherichia_coli_MINF_1A.100x.random.illumina
-189,0,Escherichia_coli_MINF_1A.100x.random.illumina
-188,0,Escherichia_coli_MINF_1A.100x.random.illumina
-187,53,Escherichia_coli_MINF_1A.100x.random.illumina
-186,0,Escherichia_coli_MINF_1A.100x.random.illumina
-185,0,Escherichia_coli_MINF_1A.100x.random.illumina
-184,0,Escherichia_coli_MINF_1A.100x.random.illumina
-183,0,Escherichia_coli_MINF_1A.100x.random.illumina
-182,0,Escherichia_coli_MINF_1A.100x.random.illumina
-181,0,Escherichia_coli_MINF_1A.100x.random.illumina
-180,0,Escherichia_coli_MINF_1A.100x.random.illumina
-179,0,Escherichia_coli_MINF_1A.100x.random.illumina
-178,0,Escherichia_coli_MINF_1A.100x.random.illumina
-177,0,Escherichia_coli_MINF_1A.100x.random.illumina
-176,0,Escherichia_coli_MINF_1A.100x.random.illumina
-175,0,Escherichia_coli_MINF_1A.100x.random.illumina
-174,0,Escherichia_coli_MINF_1A.100x.random.illumina
-173,0,Escherichia_coli_MINF_1A.100x.random.illumina
-172,0,Escherichia_coli_MINF_1A.100x.random.illumina
-171,0,Escherichia_coli_MINF_1A.100x.random.illumina
-170,0,Escherichia_coli_MINF_1A.100x.random.illumina
-169,0,Escherichia_coli_MINF_1A.100x.random.illumina
-168,0,Escherichia_coli_MINF_1A.100x.random.illumina
-167,0,Escherichia_coli_MINF_1A.100x.random.illumina
-166,0,Escherichia_coli_MINF_1A.100x.random.illumina
-165,0,Escherichia_coli_MINF_1A.100x.random.illumina
-164,0,Escherichia_coli_MINF_1A.100x.random.illumina
-163,0,Escherichia_coli_MINF_1A.100x.random.illumina
-162,0,Escherichia_coli_MINF_1A.100x.random.illumina
-161,0,Escherichia_coli_MINF_1A.100x.random.illumina
-160,0,Escherichia_coli_MINF_1A.100x.random.illumina
-159,0,Escherichia_coli_MINF_1A.100x.random.illumina
-158,0,Escherichia_coli_MINF_1A.100x.random.illumina
-157,0,Escherichia_coli_MINF_1A.100x.random.illumina
-156,0,Escherichia_coli_MINF_1A.100x.random.illumina
-155,0,Escherichia_coli_MINF_1A.100x.random.illumina
-154,0,Escherichia_coli_MINF_1A.100x.random.illumina
-153,0,Escherichia_coli_MINF_1A.100x.random.illumina
-152,0,Escherichia_coli_MINF_1A.100x.random.illumina
-151,0,Escherichia_coli_MINF_1A.100x.random.illumina
-150,0,Escherichia_coli_MINF_1A.100x.random.illumina
-149,0,Escherichia_coli_MINF_1A.100x.random.illumina
-148,0,Escherichia_coli_MINF_1A.100x.random.illumina
-147,0,Escherichia_coli_MINF_1A.100x.random.illumina
-146,0,Escherichia_coli_MINF_1A.100x.random.illumina
-145,0,Escherichia_coli_MINF_1A.100x.random.illumina
-144,0,Escherichia_coli_MINF_1A.100x.random.illumina
-143,0,Escherichia_coli_MINF_1A.100x.random.illumina
-142,0,Escherichia_coli_MINF_1A.100x.random.illumina
-141,0,Escherichia_coli_MINF_1A.100x.random.illumina
-140,0,Escherichia_coli_MINF_1A.100x.random.illumina
-139,0,Escherichia_coli_MINF_1A.100x.random.illumina
-138,0,Escherichia_coli_MINF_1A.100x.random.illumina
-137,0,Escherichia_coli_MINF_1A.100x.random.illumina
-136,0,Escherichia_coli_MINF_1A.100x.random.illumina
-135,0,Escherichia_coli_MINF_1A.100x.random.illumina
-134,0,Escherichia_coli_MINF_1A.100x.random.illumina
-133,0,Escherichia_coli_MINF_1A.100x.random.illumina
-132,0,Escherichia_coli_MINF_1A.100x.random.illumina
-131,0,Escherichia_coli_MINF_1A.100x.random.illumina
-130,0,Escherichia_coli_MINF_1A.100x.random.illumina
-129,0,Escherichia_coli_MINF_1A.100x.random.illumina
-128,0,Escherichia_coli_MINF_1A.100x.random.illumina
-127,0,Escherichia_coli_MINF_1A.100x.random.illumina
-126,0,Escherichia_coli_MINF_1A.100x.random.illumina
-125,0,Escherichia_coli_MINF_1A.100x.random.illumina
-124,0,Escherichia_coli_MINF_1A.100x.random.illumina
-123,0,Escherichia_coli_MINF_1A.100x.random.illumina
-122,0,Escherichia_coli_MINF_1A.100x.random.illumina
-121,27,Escherichia_coli_MINF_1A.100x.random.illumina
-120,0,Escherichia_coli_MINF_1A.100x.random.illumina
-119,0,Escherichia_coli_MINF_1A.100x.random.illumina
-118,0,Escherichia_coli_MINF_1A.100x.random.illumina
-117,1,Escherichia_coli_MINF_1A.100x.random.illumina
-116,6,Escherichia_coli_MINF_1A.100x.random.illumina
-115,0,Escherichia_coli_MINF_1A.100x.random.illumina
-114,2,Escherichia_coli_MINF_1A.100x.random.illumina
-113,1,Escherichia_coli_MINF_1A.100x.random.illumina
-112,1,Escherichia_coli_MINF_1A.100x.random.illumina
-111,1,Escherichia_coli_MINF_1A.100x.random.illumina
-110,2,Escherichia_coli_MINF_1A.100x.random.illumina
-109,2,Escherichia_coli_MINF_1A.100x.random.illumina
-108,1,Escherichia_coli_MINF_1A.100x.random.illumina
-107,41,Escherichia_coli_MINF_1A.100x.random.illumina
-106,3,Escherichia_coli_MINF_1A.100x.random.illumina
-105,4,Escherichia_coli_MINF_1A.100x.random.illumina
-104,3,Escherichia_coli_MINF_1A.100x.random.illumina
-103,6,Escherichia_coli_MINF_1A.100x.random.illumina
-102,4,Escherichia_coli_MINF_1A.100x.random.illumina
-101,8,Escherichia_coli_MINF_1A.100x.random.illumina
-100,3,Escherichia_coli_MINF_1A.100x.random.illumina
-99,10,Escherichia_coli_MINF_1A.100x.random.illumina
-98,4,Escherichia_coli_MINF_1A.100x.random.illumina
-97,7,Escherichia_coli_MINF_1A.100x.random.illumina
-96,1,Escherichia_coli_MINF_1A.100x.random.illumina
-95,9,Escherichia_coli_MINF_1A.100x.random.illumina
-94,5,Escherichia_coli_MINF_1A.100x.random.illumina
-93,3,Escherichia_coli_MINF_1A.100x.random.illumina
-92,3,Escherichia_coli_MINF_1A.100x.random.illumina
-91,4,Escherichia_coli_MINF_1A.100x.random.illumina
-90,1,Escherichia_coli_MINF_1A.100x.random.illumina
-89,4,Escherichia_coli_MINF_1A.100x.random.illumina
-88,2,Escherichia_coli_MINF_1A.100x.random.illumina
-87,52,Escherichia_coli_MINF_1A.100x.random.illumina
-86,1,Escherichia_coli_MINF_1A.100x.random.illumina
-85,2,Escherichia_coli_MINF_1A.100x.random.illumina
-84,34,Escherichia_coli_MINF_1A.100x.random.illumina
-83,28,Escherichia_coli_MINF_1A.100x.random.illumina
-82,0,Escherichia_coli_MINF_1A.100x.random.illumina
-81,1,Escherichia_coli_MINF_1A.100x.random.illumina
-80,1,Escherichia_coli_MINF_1A.100x.random.illumina
-79,31,Escherichia_coli_MINF_1A.100x.random.illumina
-78,24,Escherichia_coli_MINF_1A.100x.random.illumina
-77,0,Escherichia_coli_MINF_1A.100x.random.illumina
-76,3,Escherichia_coli_MINF_1A.100x.random.illumina
-75,38,Escherichia_coli_MINF_1A.100x.random.illumina
-74,1,Escherichia_coli_MINF_1A.100x.random.illumina
-73,4,Escherichia_coli_MINF_1A.100x.random.illumina
-72,67,Escherichia_coli_MINF_1A.100x.random.illumina
-71,11,Escherichia_coli_MINF_1A.100x.random.illumina
-70,60,Escherichia_coli_MINF_1A.100x.random.illumina
-69,38,Escherichia_coli_MINF_1A.100x.random.illumina
-68,45,Escherichia_coli_MINF_1A.100x.random.illumina
-67,20,Escherichia_coli_MINF_1A.100x.random.illumina
-66,21,Escherichia_coli_MINF_1A.100x.random.illumina
-65,10,Escherichia_coli_MINF_1A.100x.random.illumina
-64,49,Escherichia_coli_MINF_1A.100x.random.illumina
-63,44,Escherichia_coli_MINF_1A.100x.random.illumina
-62,62,Escherichia_coli_MINF_1A.100x.random.illumina
-61,73,Escherichia_coli_MINF_1A.100x.random.illumina
-60,92,Escherichia_coli_MINF_1A.100x.random.illumina
-59,75,Escherichia_coli_MINF_1A.100x.random.illumina
-58,82,Escherichia_coli_MINF_1A.100x.random.illumina
-57,59,Escherichia_coli_MINF_1A.100x.random.illumina
-56,45,Escherichia_coli_MINF_1A.100x.random.illumina
-55,83,Escherichia_coli_MINF_1A.100x.random.illumina
-54,161,Escherichia_coli_MINF_1A.100x.random.illumina
-53,146,Escherichia_coli_MINF_1A.100x.random.illumina
-52,64,Escherichia_coli_MINF_1A.100x.random.illumina
