	tool	coverage	coverage_threshold	strand_bias_threshold	gaps_threshold	step_GT	error_rate	nb_of_correct_calls	nb_of_total_calls	recalls_wrt_truth_probes	nbs_of_truth_probes_found	nbs_of_truth_probes_in_total	recalls_wrt_variants_where_all_allele_seqs_were_found	recalls_wrt_variants_found_wrt_alleles	nbs_variants_where_all_allele_seqs_were_found	nbs_variants_found_wrt_alleles	nbs_variants_total
1775	pandora_illumina_nodenovo	100x	25	0.05	0.4	4	0.0007218877645741584	451839.58689704357	452166.0	0.7802528886264994	601337	770695	0.5916900099703603	0.7714498395914684	174474	227480.49999969464	294874
1776	pandora_illumina_nodenovo	100x	25	0.05	0.4	5	0.0007015801315889414	451575.960849596	451893.0	0.7801022375666576	600809	770167	0.5902487164009035	0.7707119538052237	174049	227262.9166663616	294874
1777	pandora_illumina_nodenovo	100x	25	0.05	0.4	6	0.0006823235534668681	450926.11241367494	451234.0	0.7796020140053799	599061	768419	0.5857281415112896	0.7684765357396601	172716	226603.74999969648	294874
1778	pandora_illumina_nodenovo	100x	25	0.05	0.4	7	0.0006563421838462481	449942.48980782944	450238.0	0.7789596781982443	596828	766186	0.5801602051059442	0.7655519457019674	171073	225739.83333303052	294872
1779	pandora_illumina_nodenovo	100x	25	0.05	0.4	8	0.0006215814576935317	448111.2890901848	448390.0	0.7776178727170306	592205	761563	0.5684606775867331	0.7594479488125584	167622	223938.4166663591	294870
1780	pandora_illumina_nodenovo	100x	25	0.05	0.4	9	0.0005849264777225692	444500.8475148417	444761.0	0.7752295708793039	584113	753471	0.5471225229686053	0.7487601418520713	161324	220778.66666635987	294859
1781	pandora_illumina_nodenovo	100x	25	0.05	0.4	10	0.0005336772358577324	436348.00665869203	436581.0	0.7710431610909376	570336	739694	0.5095688748685594	0.7306881268151111	150226	215414.1666663629	294810
1782	pandora_illumina_nodenovo	100x	15	0.0	0.4	0	0.0008007125849025518	516284.273408806	516698.0	0.8248309295089672	637026	772311	0.6720746078846969	0.8183803871689577	198178	241319.9166664464	294875
1783	pandora_illumina_nodenovo	100x	15	0.0	0.4	1	0.0008002329728564739	516163.6180515808	516577.0	0.8246740623623027	636335	771620	0.6706027977956761	0.8174893316369459	197744	241057.16666644445	294875
1784	pandora_illumina_nodenovo	100x	15	0.0	0.4	2	0.0007999783119140291	516077.81840170117	516491.0	0.8246251968810158	636120	771405	0.6701506406126007	0.8172100626022538	197610	240973.999999777	294874
1785	pandora_illumina_nodenovo	100x	15	0.0	0.4	3	0.0007925402555249983	515965.75202555326	516375.0	0.8246010950357773	636014	771299	0.6699064685255397	0.8170710201637881	197538	240932.99999977683	294874
1786	pandora_illumina_nodenovo	100x	15	0.0	0.4	4	0.0007722171020390077	515556.5707251175	515955.0	0.8243343963600855	634843	770128	0.6669017953430957	0.8154765538267527	196652	240462.83333310985	294874
1787	pandora_illumina_nodenovo	100x	15	0.0	0.4	5	0.000751835115368138	515130.4154649957	515518.0	0.8241590412810648	634075	769360	0.6651179825959562	0.8144376920304128	196126	240156.49999977602	294874
1788	pandora_illumina_nodenovo	100x	15	0.0	0.4	6	0.000732479283077514	514141.1262242295	514518.0	0.8235420715562106	631385	766670	0.659341479213085	0.8109858594483175	194422	239137.8333331037	294873
1789	pandora_illumina_nodenovo	100x	15	0.0	0.4	7	0.0007044104607074607	512573.683220337	512935.0	0.8226791394855946	627654	762939	0.6509229522262429	0.8061334016114441	191937	237703.74999976487	294869
1790	pandora_illumina_nodenovo	100x	15	0.0	0.4	8	0.0006637256404503633	509590.5470478908	509929.0	0.8210250724975129	620603	755888	0.6344077269520864	0.7968803697063357	187064	234971.33333308896	294864
1791	pandora_illumina_nodenovo	100x	15	0.0	0.4	9	0.000620095067916937	503405.646952579	503718.0	0.8181396568064041	608610	743895	0.6056573056573057	0.7811914936906317	178572	230326.4999997459	294840
1792	pandora_illumina_nodenovo	100x	15	0.0	0.4	10	0.0005694885057466736	491004.21940894274	491284.0	0.8134084931306576	589748	725033	0.557148817944047	0.7564451364780306	164238	222987.16666640327	294783
1793	pandora_illumina_withdenovo	100x	10	0.0	0.2	0	0.0009767677594360038	436317.40254167287	436744.0	0.7705742893730635	595123	772311	0.5558592623993217	0.7638377843711366	163909	225236.66666643892	294875
1794	pandora_illumina_withdenovo	100x	10	0.0	0.2	1	0.000976810377323778	436230.4689110689	436657.0	0.7705005938634542	594875	772063	0.5552284866468843	0.7634850925525722	163723	225132.66666643973	294875
1795	pandora_illumina_withdenovo	100x	10	0.0	0.2	2	0.0009765704272332034	436183.6195857657	436610.0	0.7704209019234383	594607	771795	0.5546674172697491	0.7631366843683733	163557	225029.16666643968	294874
1796	pandora_illumina_withdenovo	100x	10	0.0	0.2	3	0.0009700749216789984	436101.5380448141	436525.0	0.7703914494826979	594508	771696	0.5544402015776229	0.7629973593233258	163490	224988.08333310642	294874
1797	pandora_illumina_withdenovo	100x	10	0.0	0.2	4	0.0009442364333025477	435770.1410640492	436182.0	0.7700042964860975	593209	770397	0.5516254400184486	0.7613062415351596	162660	224489.41666643863	294874
1798	pandora_illumina_withdenovo	100x	10	0.0	0.2	5	0.0009258334805907207	435459.4634416493	435863.0	0.7697966225890019	592514	769702	0.5499094528510482	0.7603479226147583	162154	224206.83333310427	294874
1799	pandora_illumina_withdenovo	100x	10	0.0	0.2	6	0.0008957521836447936	434736.23493533937	435126.0	0.7691629244296101	590401	767589	0.5452519915488467	0.7576482597466963	160779	223408.49999976807	294871
1800	pandora_illumina_withdenovo	100x	10	0.0	0.2	7	0.000870364717309835	433715.1807687688	434093.0	0.7683910848057137	587843	765031	0.5391413756032379	0.7543042004240353	158975	222419.41666643406	294867
1801	pandora_illumina_withdenovo	100x	10	0.0	0.2	8	0.0008179867900829362	431503.7466787953	431857.0	0.7665584137544876	581837	759025	0.5255328890471588	0.7465850446256421	154956	220134.3333330937	294855
1802	pandora_illumina_withdenovo	100x	10	0.0	0.2	9	0.000769242072541032	426814.4236334086	427143.0	0.7632357126726913	571185	748373	0.4996964383227115	0.7325731854973853	147327	215986.74999975052	294833
1803	pandora_illumina_withdenovo	100x	10	0.0	0.2	10	0.0007093980531457378	417152.8624921125	417449.0	0.7580783677102859	555231	732419	0.45802350195397296	0.7116052205448147	135018	209769.83333308264	294784
1804	pandora_illumina_nodenovo	100x	10	0.05	0.4	0	0.0008193102911229211	539356.7371241621	539799.0	0.8373362544363605	646684	772311	0.6940466299279355	0.8310334887657697	204657	245050.9999998064	294875
1805	pandora_illumina_nodenovo	100x	10	0.05	0.4	1	0.0008173656531688113	539226.8939126857	539668.0	0.8371880540378016	645981	771608	0.6925680373039423	0.8301277377413165	204221	244783.91666647073	294875
1806	pandora_illumina_nodenovo	100x	10	0.05	0.4	2	0.0008170489170145068	539119.1530863356	539560.0	0.8371352860798748	645731	771358	0.6920549115893568	0.8298032945138262	204069	244687.41666647	294874
1807	pandora_illumina_nodenovo	100x	10	0.05	0.4	3	0.0008099863905728366	539001.0625614421	539438.0	0.8371097341024873	645610	771237	0.6917768267124264	0.829644469614603	203987	244640.58333313648	294874
1808	pandora_illumina_nodenovo	100x	10	0.05	0.4	4	0.0007883016649480322	538537.1353580563	538962.0	0.8368561032052964	644411	770038	0.6887314581821388	0.8280146774547866	203089	244159.99999980282	294874
1809	pandora_illumina_nodenovo	100x	10	0.05	0.4	5	0.0007681376705259703	537976.4423595655	538390.0	0.8366469367481003	643425	769052	0.6865169530036558	0.826678513533921	202436	243765.99999980145	294874
1810	pandora_illumina_nodenovo	100x	10	0.05	0.4	6	0.0007415303847074782	536814.6402374401	537213.0	0.8360279788918343	640522	766149	0.6804081757231079	0.8229571148702282	200634	242667.8333331288	294873
1811	pandora_illumina_nodenovo	100x	10	0.05	0.4	7	0.0007121766038042933	534915.7740005135	535297.0	0.8351464204542473	636425	762052	0.6712234924661461	0.817621836588866	197923	241091.33333312234	294869
1812	pandora_illumina_nodenovo	100x	10	0.05	0.4	8	0.0006661677186691195	531147.9305251921	531502.0	0.8333872674753251	628379	754006	0.6529349123663791	0.8071009007534828	192527	237984.999999775	294864
1813	pandora_illumina_nodenovo	100x	10	0.05	0.4	9	0.0006248136881323862	523600.6426140042	523928.0	0.8304210081572102	615190	740817	0.6217338217338217	0.7898724732049967	183312	232885.9999997612	294840
1814	pandora_illumina_nodenovo	100x	10	0.05	0.4	10	0.0005704754021095273	508407.8003038978	508698.0	0.8255437393939226	594479	720106	0.5691784748677832	0.7627317681026942	167783	224838.83333308023	294781
1815	pandora_illumina_nodenovo	100x	15	0.05	0.4	0	0.0007901687265046142	515885.04141768673	516293.0	0.8246781413187174	636908	772311	0.6718440016956337	0.8182283453433239	198110	241275.08333311265	294875
1816	pandora_illumina_nodenovo	100x	15	0.05	0.4	1	0.0007896862664741322	515764.38606046146	516172.0	0.824521137347399	636217	771620	0.670372191606613	0.8173372898113125	197676	241012.3333331108	294875
1817	pandora_illumina_nodenovo	100x	15	0.05	0.4	2	0.0007894296481943952	515678.586410582	516086.0	0.8244722292440417	636002	771405	0.6699200336414876	0.8170580202610039	197542	240929.16666644329	294874
